Air temperature K,Process temperature K,Rotational speed rpm,Torque Nm,Tool wear min,TWF,HDF,PWF,OSF,RNF,Type_encoded
-1.3488488,-2.357756,-1.0450158,-1.5212055,-1.9865587,-0.13573459,-0.44144693,-0.35030833,-0.38742843,0.0,0.17612213
-0.30396685,-1.2262558,-0.913632,-2.4001124,-2.156865,-0.2473829,-0.34724325,-0.44793242,-0.18091169,0.0,-1.1386018
0.019413482,-0.9526351,-2.4246554,-2.3958812,-2.0221577,-0.2741526,-0.3139601,-0.4389226,-0.17077273,0.0,-0.052872375
0.31896877,-0.69133484,-1.6805714,-3.2849927,-1.7793778,-0.2284291,-0.34786025,-0.39690536,-0.16579439,0.0,0.15925963
-0.6799001,-0.2205193,-2.0151842,-2.4253561,1.8662596,-1.1291151,-0.245002,-0.25352526,-0.17173325,0.0,-2.0201898
-1.2454311,0.16558152,0.026428988,0.69240284,-1.3133978,-0.108797975,-0.37162396,-0.34900963,-0.44211096,0.0,-1.9000248
-2.4262724,-1.3830383,-1.5258368,1.0822096,-1.7096312,-0.10410806,-0.26534557,-0.34972355,-0.43806943,0.0,-0.037184883
-0.23183656,-1.3368607,-2.0031219,-3.3394392,-1.3985131,-0.31875145,-0.34820366,-0.3895909,-0.16727905,0.0,0.13695122
-0.06777718,-0.7155934,-2.435907,-2.9432626,-0.3486924,-0.35407418,-0.3399025,-0.38251844,-0.15552174,0.0,-1.2192464
-1.1152688,-1.1362368,-1.2535899,-3.109391,-2.086395,-0.30791843,-0.35815814,-0.4263005,-0.19728813,0.0,0.1497531
-1.7466836,-0.4329497,-1.4121754,-2.055335,-2.0978858,-0.14418216,-0.3854147,-0.3940322,-0.2279995,0.0,0.13942586
-1.513152,-0.88638824,-0.8049222,-3.166878,-1.965644,-0.24627475,-0.36604428,-0.4052671,-0.1999112,0.0,0.12375077
-0.25431046,0.30742094,-1.2852212,-3.363513,-2.1655662,-0.21821058,-0.33423242,-0.41812095,-0.17394307,0.0,0.12364435
-0.23797679,-0.53591186,-2.4506855,-3.229959,-1.7530053,-0.25634956,-0.34310707,-0.40329048,-0.16910519,0.0,0.08121536
-0.8872547,0.13117869,-1.5317434,-3.2700386,-1.6436614,-0.2675127,-0.35032222,-0.44958147,-0.17541143,0.0,-1.5954272
0.43907213,-0.8353321,-2.9450047,-0.05151589,-2.6317198,-0.12173193,-0.33398575,-0.40047207,-0.29737744,0.0,0.13174643
-0.26013383,0.42487168,-0.95317256,-3.534987,-1.251991,-0.23422837,-0.32740846,-0.35157168,-0.17244203,0.0,0.15489982
-0.058779776,-0.6476909,-2.4306588,-3.2033,-1.4595071,-0.33753493,-0.35360968,-0.44351065,-0.16438495,0.0,-1.1170992
-1.6455463,0.11445324,-0.1866241,1.4819788,1.5999727,2.2138028,-0.14863402,-0.26165533,2.9065044,0.0,-2.3374002
-0.512271,0.37760776,-1.0551318,-0.4368042,-2.417313,-0.116686426,-0.3622113,-0.32908154,-0.32499775,0.0,0.062369503
-2.6167328,-1.1326146,-0.81783706,-0.32574302,-2.2762141,-0.1165771,-0.3901366,-0.3347384,-0.55469596,0.0,0.43814847
0.2567246,-1.5867579,-0.1191276,-1.1541394,-1.2477765,-0.22542776,-0.40736604,-0.34094834,-0.18858768,0.0,-1.4071931
-0.8793054,-1.0023042,-0.96999055,-3.2584052,-2.2221553,-0.23718172,-0.36561057,-0.41328064,-0.19767973,0.0,0.09506723
-0.8379324,-0.8382055,-1.128396,-3.2242925,-2.1377048,-0.27344525,-0.3672246,-0.46087962,-0.18584491,0.0,-1.4864653
-1.6490492,-0.62369126,-0.35416934,-2.331124,3.3914242,-0.5577406,-0.2293638,-0.22035882,-0.18284304,0.0,0.2537648
-0.6041629,-0.8713576,-1.0358486,-3.5979974,-1.872363,-0.23182708,-0.33281368,-0.33938107,-0.21457894,0.0,0.07381768
-0.47300738,-1.3889266,-1.5252942,-2.536135,-2.0294588,-0.23255774,-0.3423279,-0.38125637,-0.19161461,0.0,0.07196718
-1.8813307,-1.257195,-1.7519296,0.51873344,-1.2908454,-0.11395895,-0.38917986,-0.39884365,-0.5037412,0.0,-1.7673124
-2.95362,-1.2284602,-1.5155913,0.33315864,-1.7285178,-0.10711022,-0.32790568,-0.3391308,-0.5410639,0.0,-0.02096326
-0.34735876,-1.1253076,-1.2337837,-1.872237,-1.160805,-0.27097476,-0.31656733,-0.3877056,-0.16611302,0.0,-0.3175274
-1.0852509,-0.15826927,-1.374448,-3.5035417,-1.9037355,-0.2681761,-0.34563136,-0.4276211,-0.18554899,0.0,0.03274685
-1.46996,-0.8744686,-1.5429151,-1.9333422,-0.86013407,-0.28129867,-0.3352301,-0.39990172,-0.19839624,0.0,0.109817706
-2.7731223,-0.7505252,-1.651456,0.7186444,-0.43142948,-0.11395981,-0.29838368,-0.30177903,-0.52607626,0.0,0.12753844
-0.80332166,-0.3513669,-2.237317,-2.3118575,-1.3672739,-0.31579387,-0.34015444,-0.4424339,-0.17522492,0.0,-1.4406781
-0.41425875,-1.3994542,-1.3546209,-2.7576401,-0.4473436,-0.29230925,-0.3282708,-0.33375198,-0.1863281,0.0,-0.3276674
-0.27870157,-0.8119766,-2.3041773,-3.4642353,-1.6330553,-0.31470874,-0.33906752,-0.41498587,-0.16792122,0.0,0.10275249
-0.2591185,-0.8322405,-1.8777645,-2.8329072,-1.6213251,-0.2563451,-0.3543409,-0.45866677,-0.16578157,0.0,-0.9574126
-0.38227764,0.391551,0.54619443,-3.4820135,-1.0476991,-0.26772812,-0.33314312,-0.35598528,-0.17496061,0.0,-1.3544897
-0.2032842,-0.46648732,-1.9888473,-3.3619242,-1.7947705,-0.33397782,-0.34077725,-0.3924122,-0.17865162,0.0,-0.10560633
0.24596307,-0.7281701,-2.7032766,-3.1799195,-1.4619522,-0.3197723,-0.35511068,-0.3981064,-0.17279221,0.0,0.12623502
-2.7420168,-1.1485406,-0.18332218,-0.6855706,-1.2163372,-0.12882714,-0.4996994,-0.3990969,-0.48028755,0.0,-1.882825
-0.55764914,0.18103239,-1.7960794,-2.200927,-1.8399907,-0.26203322,-0.29612464,-0.41433635,-0.16298163,0.0,-0.07751597
-1.4960117,-0.09875789,-0.4028785,0.5045419,-2.0211506,-0.11380082,-0.3050056,-0.3368082,-0.3590964,0.0,0.121529974
-0.7736749,-0.9342057,-1.5937678,-3.1247501,-1.7566842,-0.31136504,-0.3629147,-0.40594158,-0.19455217,0.0,0.08619998
-0.51563984,-0.72765553,-1.7106389,-2.9950347,0.11177135,-0.32589272,-0.33287528,-0.34874585,-0.19231173,0.0,0.15976404
0.40988377,-0.56627494,-1.8372996,-3.307317,-2.423453,-0.22544478,-0.34872898,-0.42161468,-0.16702665,0.0,0.11931957
-0.036676694,0.2893902,-2.0303888,-3.4274082,-1.8149952,-0.30643934,-0.3335664,-0.40951988,-0.17462736,0.0,0.07680803
-0.2706108,-0.47020718,-0.4604437,-1.4595182,2.9621916,4.5533237,-0.16903071,-0.17270751,-0.12363823,0.0,0.15984674
-1.7903067,-1.0139976,-1.7260069,-2.1454186,2.1696382,-0.6695344,-0.24233906,-0.22065714,-0.18910377,0.0,0.061064646
0.3844866,-0.65100104,-1.538791,-3.4227757,-2.2591438,-0.2369856,-0.3485716,-0.42590675,-0.16857561,0.0,0.110718004
-1.600963,-0.038520552,-1.6512161,-3.3367438,-1.6322447,-0.3164201,-0.36253676,-0.39814827,-0.19239588,0.0,0.123666994
-1.5117189,-0.4093801,-0.6157776,-1.4012368,-1.696491,-0.14048915,-0.42752925,-0.35755178,-0.3186781,0.0,0.5012687
-0.21156332,-1.2297196,-0.4898836,0.3462127,-1.1957647,-0.12146082,-0.32243556,-0.34603202,-0.32290637,0.0,0.09755398
-0.7875574,-2.0151384,-2.1761196,-3.3477762,-2.8975613,-0.32345092,-0.35913336,-0.4557292,-0.19574271,0.0,0.07875753
-1.8468502,0.17952266,0.014374596,0.8382576,-1.0091939,-0.105513506,-0.32743618,-0.32732463,-0.46607962,0.0,0.7035149
-0.56276906,-1.7489907,-0.26215786,-1.3695941,-1.307535,-0.25027552,-0.33824292,-0.39378706,-0.18974333,0.0,-0.81748337
-1.1603478,-1.260241,-0.6264319,0.4237403,0.79502714,-0.13981675,-0.24846558,-0.25561133,-0.35274968,0.0,0.25499648
-0.20463718,0.36445013,-1.6790223,-1.7952982,-2.0314956,-0.17319597,-0.31674722,-0.39718753,-0.16854653,0.0,0.12217949
-0.28627238,0.17942545,-1.1139761,-3.4558086,-1.6550872,-0.22848858,-0.33275554,-0.3690342,-0.17483461,0.0,0.15773726
-0.50669694,-1.3987997,-1.5266047,-2.6061988,-1.0709478,-0.24218354,-0.3419,-0.34772736,-0.16808465,0.0,0.08657
-1.9189405,-1.2827319,-0.7228544,-1.90949,-1.3579491,-0.18951194,-0.4649453,-0.3925592,-0.2499362,0.0,-1.4115047
-0.55885094,-0.9035087,-2.0507383,-3.4736195,-2.6276038,-0.3134172,-0.35625234,-0.4364166,-0.19325767,0.0,0.03788825
-0.4427046,0.49697176,-1.4099351,-2.3995616,0.14739083,-0.25972697,-0.2965414,-0.29067218,-0.17401357,0.0,0.08896253
-1.4191487,-0.9381033,-1.2693131,-3.3264134,-2.1399214,-0.25481915,-0.36963028,-0.44294465,-0.20117003,0.0,0.07001901
0.57519805,-2.1297514,-0.32819793,1.6747274,-1.4840169,-0.09862195,-0.27415022,-0.26190707,-0.259175,0.0,0.11019401
-0.048190355,-1.1957126,-0.9172017,-3.1041615,-1.4506891,-0.27017003,-0.35825047,-0.42214084,-0.18210234,0.0,-1.0932153
-0.20235418,0.50504166,-1.4248078,-3.629396,-2.0862246,-0.22916725,-0.33350334,-0.4085863,-0.17335345,0.0,0.12944192
-0.17402136,-0.3286797,-2.9009724,-2.9914646,2.3612828,-1.0560104,-0.2210652,-0.21954949,-0.15166496,0.0,0.19378427
-1.1298184,-0.87373614,-1.2694086,-0.84347737,1.1653407,-0.32463068,-0.39420834,-0.28080168,-0.37921852,0.0,-2.6552603
-1.4825579,-0.87845856,-1.3355258,-3.3922353,-2.3091917,-0.2457887,-0.36958545,-0.44719923,-0.1992315,0.0,0.08472997
-0.9388614,-1.1030529,-1.7657473,-2.878874,-1.9438629,-0.23791122,-0.34187946,-0.41980615,-0.19006129,0.0,0.05792192
-0.4097106,-2.9379141,-1.4850333,0.05399177,-2.1197717,-0.13169976,-0.34479573,-0.42362994,-0.34635544,0.0,0.13268743
0.16132581,-2.4068656,-0.90352553,-3.2850332,-1.6703215,-0.24429673,-0.35730383,-0.35507634,-0.21847057,0.0,0.06222745
0.10759642,-1.0609434,0.52041894,-1.4200648,-1.5541506,-0.17890167,-0.31142744,-0.3236436,-0.16583283,0.0,0.12825587
-0.9159582,-1.2998167,0.2760309,0.25751317,-2.7099123,-0.15748954,-0.23679805,-1.2217662,-0.1872041,0.0,0.10237242
-1.4842453,-0.7988789,-1.9482818,-3.4513586,-1.9947709,-0.3198349,-0.36878344,-0.44798872,-0.19878052,0.0,0.058473174
-1.4898325,-0.88269657,-1.1662536,-3.2983205,-2.247116,-0.25402424,-0.36872545,-0.44296193,-0.2011114,0.0,0.08286342
0.80553526,-1.2287632,0.9424255,-2.8797512,-1.0287161,-0.21380907,-0.39875335,-0.29102477,-0.1850007,0.0,-1.2872024
-0.48260656,-0.88253844,-1.0200101,-0.63198423,-1.8048368,-0.15557744,-0.43131158,-0.3823584,-0.30961418,0.0,-1.6239715
-0.03827557,0.2743007,-1.8409189,-3.3564343,-2.0892234,-0.22631034,-0.33820873,-0.40832058,-0.16255236,0.0,0.13613504
-2.51529,0.26021287,-1.5768096,-0.4455672,-1.6476775,-0.1114232,-0.42784637,-0.3589947,-0.49058503,0.0,-2.244314
-1.584063,-1.0487697,-1.3257571,-2.8580747,-2.4030058,-0.2690976,-0.36603966,-0.44474673,-0.19892482,0.0,0.060057566
-1.1985567,-0.80455774,-0.9539701,-3.0069957,-1.684659,-0.27488372,-0.38096994,-0.43672654,-0.19526647,0.0,-1.3725519
-1.6568636,-0.6151471,-0.96300584,-3.0567758,-1.4950219,-0.29081157,-0.38307056,-0.43450466,-0.19659369,0.0,-1.2506652
2.2261076,-0.7496666,0.31627008,0.075551525,-0.9411522,-0.082110085,4.8245296,-0.19997534,-0.1791533,0.0,0.076926835
0.23378871,-0.6943811,-2.6647267,-3.3492715,-2.0140104,-0.31805453,-0.34842795,-0.43529436,-0.16942617,0.0,0.10975099
-0.5930538,0.31523955,-0.89106715,-3.3847167,-1.9183631,-0.22831288,-0.3357276,-0.38072067,-0.17816605,0.0,0.17592508
0.45591566,-1.5833406,-1.1302979,2.4694767,-0.91643417,-0.13359398,-0.23199426,-0.43394837,-0.2721206,0.0,-1.3313166
-0.39266425,-0.7574398,-1.8297278,-1.3283558,-2.1000142,-0.1314025,-0.3908867,-0.4008473,-0.26376152,0.0,0.07545063
-0.36160034,-0.4097676,-1.9712143,-3.5339434,-1.6408089,-0.30765778,-0.34127924,-0.38745102,-0.1771884,0.0,0.0790483
-1.5882347,-1.574844,-1.7726014,-2.0842366,-1.8740816,-0.16856293,-0.37328658,-0.42683914,-0.23455356,0.0,0.052722633
-0.21958822,-0.7992469,-2.5584729,-3.3181,-1.6481996,-0.31630766,-0.34854478,-0.41229486,-0.16746582,0.0,0.120801404
0.5289972,-0.7085099,-1.5624415,-3.0993478,-0.33291003,-0.3213124,-0.34951213,-0.3855743,-0.16879956,0.0,-1.3156621
-0.25098523,-0.7040696,-2.1223884,-3.260748,-1.401808,-0.3153712,-0.33879143,-0.37962598,-0.1620961,0.0,0.13652377
-1.3605186,-0.8087079,-1.2017462,-0.62900734,-1.1542166,-0.12795003,-0.42539492,-0.34937057,-0.45081642,0.0,-2.0814168
0.1722348,-1.1250122,-2.5950987,-3.345137,-1.6683482,-0.31694454,-0.34702042,-0.42427063,-0.16792078,0.0,0.100424945
-0.18001963,0.24119326,0.15161452,-2.3497088,1.7963412,-0.93041635,-0.22879699,-0.22992684,-0.14786543,0.0,-1.2903212
-1.7169073,0.28379858,-0.7517679,0.34801066,-0.5878829,-0.16861986,-0.37178552,-0.3582282,-0.32671803,0.0,-2.552854
0.27437377,-0.58665425,-2.5720973,-3.1058466,-1.2651939,-0.33788162,-0.3641061,-0.42513174,-0.16178888,0.0,-0.9422781
-0.5480152,-1.0441823,0.7333649,-0.7087682,-0.92415667,-0.15113588,-0.44402254,-0.3442071,-0.27009556,0.0,-1.8245752
-0.42843875,-1.1194541,-2.316067,-3.4651234,-1.7608076,-0.31928408,-0.3495744,-0.42726716,-0.16970812,0.0,0.09963665
-1.7747558,-1.378945,-0.056925826,-1.8135107,-1.9108137,-0.19073883,-0.44859344,-0.4022754,-0.23391123,0.0,-1.3072641
-0.8007666,-0.0182584,-1.9263664,-3.4225132,-1.991728,-0.30802467,-0.35775903,-0.43387648,-0.1863355,0.0,0.07621281
-0.25445777,0.39034688,-1.6092801,-3.3592465,-1.4936575,-0.2743805,-0.34847033,-0.44792995,-0.17130767,0.0,-1.2017
-0.027102042,0.35007453,-1.4180475,-2.74072,-2.3591769,-0.2213548,-0.31808838,-0.39270198,-0.17358825,0.0,0.05445326
-0.965017,-1.326335,-0.1976937,2.0987644,-0.743149,-0.104597606,-0.24631447,-0.42740965,-0.33969122,0.0,-1.2642392
-0.69040745,-1.0241965,-0.9123804,-3.3229513,-2.213942,-0.23310076,-0.3461956,-0.4116073,-0.19020009,0.0,0.13357712
-0.2584393,-1.2148027,-1.7109452,-3.1748655,-1.5396583,-0.30963525,-0.34431618,-0.3901434,-0.18489452,0.0,0.121138036
-0.7767136,0.23955809,-0.23742451,-3.169938,-0.8777703,-0.2922556,-0.3236313,-0.34604913,-0.19278073,0.0,-1.8203154
0.2435959,-0.79928315,-2.1960785,-3.3634672,-3.1069574,-0.23146665,-0.35108274,-0.42224014,-0.1712462,0.0,0.10846428
-0.4989559,0.42430538,-1.967016,-0.5936575,-1.932915,-0.15141343,-0.3598466,-0.375183,-0.28564903,0.0,-0.1331436
0.21096043,-1.2845737,-0.5018831,0.49128133,-1.5208585,-0.09775121,-0.3614185,-0.23750809,-0.3202566,0.0,0.15404348
-1.3812453,0.06593324,-0.41296676,-3.301604,-1.5353899,-0.2587797,-0.36101797,-0.40057114,-0.21081531,0.0,-1.535161
-0.25682,0.36119157,-0.87291735,-3.085539,-1.41375,-0.26743397,-0.34790096,-0.40419608,-0.1727097,0.0,-1.2778089
-2.6250317,0.32122952,-1.4732709,1.5883617,-1.7147025,-0.109355584,-0.2795611,-0.45779344,-0.3986124,0.0,-1.9293457
